id,time,xloc_kf,yloc_kf,lane_kf,type_most_common,case_id,intersection_id,intersection_name,movement_name
719,981.9,183.4811520776568,57.38338213751783,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.0,183.35556096428843,56.67648891695406,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.1,183.21634704070328,55.97594056690222,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.2,183.0638835345785,55.281177245846536,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.3,182.8979838320756,54.5925721814642,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.4,182.7195810023873,53.91161828446389,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.5,182.5286750455139,53.239062010199945,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.6,182.32582580297088,52.57639626938105,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.7,182.11066004708124,51.92362106200722,36,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.8,181.8835510055221,51.280549774239866,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,982.9,181.64337899526188,50.64867531678768,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.0,181.38921094710776,50.0285575311664,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.1,181.12104686105968,49.42150271424614,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.2,180.83907335095623,48.82844393521984,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.3,180.543477030636,48.24863473873313,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.4,180.23425790009887,47.68375464933331,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.5,179.91122934550663,47.13399028085895,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.6,179.57383152534317,46.599714860987234,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.7,179.22318412264005,46.0803685482024,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.8,178.8600335927517,45.57669779785879,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,983.9,178.48400670800092,45.08888922379497,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.0,178.0960365375806,44.6167562121724,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.1,177.69556323997506,44.1595523076367,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.2,177.28426633973152,43.71709089634929,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.3,176.8634521337201,43.28974520598735,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.4,176.43349384961795,42.87938137493674,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.5,175.9945781012637,42.48637263087462,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.6,175.54689150249584,42.110718973801006,2,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.7,175.09136712250742,41.75242040371588,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.8,174.62893803049133,41.41185014829643,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,984.9,174.16165697867197,41.089194821381234,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.0,173.6908302639195,40.78333473993879,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.1,173.2160846585567,40.4938966762919,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.2,172.7379800040994,40.21957433357048,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.3,172.2565163005475,39.95999448409736,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.4,171.77337307244835,39.71235792029373,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.5,171.28911016131767,39.47741109751396,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.6,170.80466063634842,39.25646031262813,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.7,170.3209575667335,39.04950556563626,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.8,169.8413600015675,38.85636024269974,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,985.9,169.368293920752,38.67497159159416,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,986.0,168.90306562115708,38.504593156965136,37,4,719_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
719,981.9,183.4811520776568,57.38338213751783,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.0,183.35556096428843,56.67648891695406,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.1,183.21634704070328,55.97594056690222,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.2,183.0638835345785,55.281177245846536,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.3,182.8979838320756,54.5925721814642,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.4,182.7195810023873,53.91161828446389,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.5,182.5286750455139,53.239062010199945,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.6,182.32582580297088,52.57639626938105,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.7,182.11066004708124,51.92362106200722,36,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.8,181.8835510055221,51.280549774239866,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,982.9,181.64337899526188,50.64867531678768,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.0,181.38921094710776,50.0285575311664,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.1,181.12104686105968,49.42150271424614,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.2,180.83907335095623,48.82844393521984,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.3,180.543477030636,48.24863473873313,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.4,180.23425790009887,47.68375464933331,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.5,179.91122934550663,47.13399028085895,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.6,179.57383152534317,46.599714860987234,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.7,179.22318412264005,46.0803685482024,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.8,178.8600335927517,45.57669779785879,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,983.9,178.48400670800092,45.08888922379497,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.0,178.0960365375806,44.6167562121724,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.1,177.69556323997506,44.1595523076367,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.2,177.28426633973152,43.71709089634929,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.3,176.8634521337201,43.28974520598735,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.4,176.43349384961795,42.87938137493674,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.5,175.9945781012637,42.48637263087462,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.6,175.54689150249584,42.110718973801006,2,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.7,175.09136712250742,41.75242040371588,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.8,174.62893803049133,41.41185014829643,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,984.9,174.16165697867197,41.089194821381234,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.0,173.6908302639195,40.78333473993879,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.1,173.2160846585567,40.4938966762919,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.2,172.7379800040994,40.21957433357048,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.3,172.2565163005475,39.95999448409736,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.4,171.77337307244835,39.71235792029373,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.5,171.28911016131767,39.47741109751396,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.6,170.80466063634842,39.25646031262813,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.7,170.3209575667335,39.04950556563626,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.8,169.8413600015675,38.85636024269974,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,985.9,169.368293920752,38.67497159159416,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
719,986.0,168.90306562115708,38.504593156965136,37,4,719_2_0_3_22_NB_middle_->_I_EB,2,I ST. & 22 ST.,22 NB middle -> I EB
889,1498.3,184.2505609341469,57.48975202551185,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.4,184.23245939180404,57.302391731571504,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.5,184.21137202804383,57.10756688408772,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.6,184.1867390013505,56.90378457235181,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.7,184.15800047020824,56.69048495484801,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.8,184.12534304845568,56.46729480389915,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
889,1498.9,184.08876673609285,56.23421411950524,36,4,889_2_0_2_22_NB_middle_->_I_WB,2,I ST. & 22 ST.,22 NB middle -> I WB
