step,time_s,through_southbound_active,through_southbound_x_m,through_southbound_y_m,through_southbound_speed_mps,through_southbound_heading_rad,through_southbound_kappa_radpm,through_southbound_a_mps2,through_southbound_distance_to_destination_m,left_turn_northbound_active,left_turn_northbound_x_m,left_turn_northbound_y_m,left_turn_northbound_speed_mps,left_turn_northbound_heading_rad,left_turn_northbound_kappa_radpm,left_turn_northbound_a_mps2,left_turn_northbound_distance_to_destination_m,follower_southbound_active,follower_southbound_x_m,follower_southbound_y_m,follower_southbound_speed_mps,follower_southbound_heading_rad,follower_southbound_kappa_radpm,follower_southbound_a_mps2,follower_southbound_distance_to_destination_m,follower_left_turn_active,follower_left_turn_x_m,follower_left_turn_y_m,follower_left_turn_speed_mps,follower_left_turn_heading_rad,follower_left_turn_kappa_radpm,follower_left_turn_a_mps2,follower_left_turn_distance_to_destination_m,right_turn_southbound_active,right_turn_southbound_x_m,right_turn_southbound_y_m,right_turn_southbound_speed_mps,right_turn_southbound_heading_rad,right_turn_southbound_kappa_radpm,right_turn_southbound_a_mps2,right_turn_southbound_distance_to_destination_m,right_turn_northbound_active,right_turn_northbound_x_m,right_turn_northbound_y_m,right_turn_northbound_speed_mps,right_turn_northbound_heading_rad,right_turn_northbound_kappa_radpm,right_turn_northbound_a_mps2,right_turn_northbound_distance_to_destination_m,distance_through_southbound_to_left_turn_northbound_m,distance_through_southbound_to_follower_southbound_m,distance_through_southbound_to_follower_left_turn_m,distance_through_southbound_to_right_turn_southbound_m,distance_through_southbound_to_right_turn_northbound_m,distance_left_turn_northbound_to_follower_southbound_m,distance_left_turn_northbound_to_follower_left_turn_m,distance_left_turn_northbound_to_right_turn_southbound_m,distance_left_turn_northbound_to_right_turn_northbound_m,distance_follower_southbound_to_follower_left_turn_m,distance_follower_southbound_to_right_turn_southbound_m,distance_follower_southbound_to_right_turn_northbound_m,distance_follower_left_turn_to_right_turn_southbound_m,distance_follower_left_turn_to_right_turn_northbound_m,distance_right_turn_southbound_to_right_turn_northbound_m
0,0.0,True,5.5,34.0,6.0,-1.5707963267948966,0.0005866898129418429,2.321899330384352,62.0,True,16.5,-7.0,6.0,1.5707963267948966,0.043136162858298965,3.4539544516734266,40.91760012512953,True,5.5,46.0,6.0,-1.5707963267948966,-0.004210117041848433,1.959704521033888,66.0,True,16.5,-15.0,6.0,1.5707963267948966,0.02174154022165676,-2.1286625509515402,41.379342672401165,True,5.5,55.0,6.0,-1.5707963267948966,-0.020100462198369997,-0.08996150918344303,41.620307543313515,True,16.5,-23.0,6.0,1.5707963267948966,-0.036390447079909294,-1.5487244115524155,40.67247226319049,42.44997055358225,12.0,50.21951811795888,21.0,58.05170109479997,54.12947441089743,8.0,62.96824596572466,16.0,61.98386886924694,9.0,69.87131027825369,70.8590149522275,8.0,78.77182237323191
1,0.1,True,5.5,33.4,6.232189933038435,-1.5704443129071315,0.0009104324194823192,1.9385316133264856,61.4,True,16.5,-6.4,6.345395445167343,1.596678024509876,0.030369588412421343,2.8609554409004883,40.598152667332045,True,5.5,45.4,6.1959704521033885,-1.5733223970200056,-0.001433356756216556,1.640633185808092,65.4,True,16.5,-14.4,5.787133744904846,1.5838412509278905,0.01912300036413876,-1.3923194418284917,40.94642841567504,True,5.5,54.4,5.991003849081656,-1.5828566041139185,-0.016178830731584663,-0.015377104973668324,41.0440007796511,True,16.5,-22.4,5.845127558844759,1.548962058546951,-0.03228597712342363,-1.261178892020524,40.11246688998322,41.29213000076407,12.0,49.0493628908674,21.0,56.87389559367285,52.955075299729295,8.0,61.78705366013175,15.999999999999998,60.80328938470352,9.0,68.6865343426206,69.67381143586161,7.999999999999998,77.58376118750624
2,0.2,True,5.5002193817362315,32.776781045308866,6.426043094371083,-1.5698769141311906,0.0010395668158836536,1.6110969740020828,60.77678104570481,True,16.483578872779514,-5.765672970671821,6.631490989257392,1.6159487293082544,0.02199117572051638,2.3289806872575736,40.25332763635941,True,5.498434856017068,44.78040493162252,6.360033770684198,-1.5742105006308897,-0.0001332498920401043,1.3683405388670855,64.78040495053006,True,16.492450942043195,-13.821335864651932,5.647901800721997,1.594907986999004,0.015757005508399705,-0.7743225705583655,40.52763454370129,True,5.49277485836887,53.8009431842258,5.989466138584289,-1.592549347832575,-0.012623753913184077,0.034908614801321854,40.46723447346846,True,16.512761394282137,-21.815626567503585,5.719009669642706,1.5300904930821155,-0.02754715102392358,-1.0156238236767037,39.56349885913628,40.07686299204912,12.00362401896243,47.8770681457186,21.024163456946308,55.69207349831348,51.72600294217426,8.055667779586061,60.57210193668448,16.04998012709094,59.62409256377441,9.02054002830498,67.50071703711099,68.51106113402452,7.994316503377292,76.41535005658133
3,0.30000000000000004,True,5.500810200192841,32.13417700747476,6.587152791771292,-1.569208884015356,0.0010877336059594302,1.3313755134825345,60.13417701293276,True,16.453646270954167,-5.103199751021407,6.864389057983149,1.6305321576716325,0.016337935154608733,1.8545107478085612,39.88975283946368,True,5.4962634341460435,44.14440526136357,6.496867824570907,-1.5742952480122212,0.0004493665389527423,1.1360021845319435,64.14440537019554,True,16.47883423262013,-13.256709853268754,5.57046954366616,1.6038073889774918,0.012044122491115522,-0.26271096281201456,40.118395418820924,True,5.479746987585436,53.20213827372879,5.992957000064421,-1.6001103024930587,-0.009474828005481366,0.06479737317876468,39.88969741153812,True,16.53603467153365,-21.24419934503283,5.617447287275036,1.514336250774423,-0.02238609158636938,-0.8036162356837112,39.02368869271016,38.81477612774755,12.010229114533601,46.69956768173951,21.06797179548391,54.50713018645194,50.451866547118584,8.15354900769367,59.32907303895706,16.141209859933888,58.44232094763834,9.057748070922358,66.31399672275451,67.36288603223002,7.987694302566506,75.26286389845171
4,0.4,True,5.501855872567366,31.475462558270337,6.7202903431195455,-1.5684923772694361,0.001102174883604644,1.0923443681623446,59.475462587225664,True,16.41266565505036,-4.41798521489879,7.049840132764005,1.641747152002166,0.012472048791378367,1.4321864809030256,39.51315866002503,True,5.493990235916548,43.4947224557813,6.610468043024101,-1.5740033005113852,0.0006790872466669047,0.9377870074574124,63.49472274019284,True,16.46044886057809,-12.699966386792498,5.544198447384959,1.6105165307291862,0.008375100448949601,0.15355775789084541,39.71505114153845,True,5.462181763911292,52.60310004542989,5.999436737382298,-1.6057885261750444,-0.006741300349626166,0.07802893323166823,39.31125467109324,True,16.567733973832894,-20.683349726608355,5.537085663706665,1.5017609818289688,-0.017013594359994593,-0.6180412762487385,38.49145035409159,37.51513512110474,12.019262471223232,45.51438544852795,21.12767473773977,53.319746409011366,49.14107273192603,8.282119014257908,58.06304557733576,16.26610367857868,57.254748876229485,9.108433130594086,65.12643663997792,66.22274808991904,7.984104185566186,74.12312061750221
5,0.5,True,5.50340419217227,30.80343530758428,6.82952477993578,-1.5677516837467644,0.001100550849479666,0.8880040671991152,58.8034354061204,True,16.362688413258862,-3.714774909031325,7.193058780854307,1.650539747012891,0.009837053583432627,1.0559669945677213,39.128469876579935,True,5.4918702798236305,42.83367905080354,6.704246743769842,-1.5735543920571335,0.0007369962408921476,0.7687131369535696,62.83367957673447,True,16.438432981401213,-12.14598383715404,5.559554223174044,1.6151598526197621,0.00505828294380392,0.48438624102279715,39.31474162352688,True,5.441192699232383,52.003523635935295,6.007239630705464,-1.609832926672572,-0.0044105620459848225,0.07802879362519255,38.73192032234124,True,16.605929079970622,-20.130960090265145,5.475281536081791,1.4923404088870842,-0.011629566301165994,-0.45300430081284987,37.965426831719384,36.18605933716472,12.03024927224703,44.319605813812025,21.20017960772358,52.13040085620527,47.80097543922185,8.43154915951151,56.77858629252342,16.41798714600859,56.058813457413,9.169984620087689,63.93800188603116,65.08531787479954,7.986732792937563,72.99339066584629
6,0.6000000000000001,True,5.5054835354740606,30.12048599502221,6.918325186655691,-1.5670000598169544,0.0010859255521824393,0.7132310297791825,58.12048625370175,True,16.30538927510197,-2.9977548570001913,7.298655480311079,1.6576155974784954,0.008088152585460627,0.7197450830095131,38.73988788327808,True,5.490021207162579,42.16325692635971,6.781118057465199,-1.5730602915923164,0.000715153749835266,0.6245240483606379,62.163257727285455,True,16.41377692821172,-11.590575419280093,5.607992847276324,1.6179720324499856,0.002286580575359758,0.7385998510058958,38.91531087444374,True,5.417748433589127,51.403257323191,6.015042510067984,-1.6124824569842044,-0.002456026537508626,0.06781236280490145,38.15182987788641,True,16.648841848491273,-19.58511618099119,5.429981106000506,1.4859728939229429,-0.00641664700924599,-0.30373054949289335,37.44443886002666,34.834693067650434,12.042780857769696,43.11384358938255,21.282952164942397,50.93938871023481,46.43801429585221,8.593504122235988,55.47982380400183,16.590916652276935,54.852556284063056,9.24028304151136,62.74855264872616,63.94634943639062,7.997995843172605,71.87131995492733
7,0.7000000000000001,True,5.508109910110531,29.42865846157228,6.989648289633609,-1.5662487812071049,0.0010531327855175128,0.5636524721578433,57.42865903420138,True,16.24210245546768,-2.2706382936739757,7.370629988612031,1.6635188613978418,0.007003454203193729,0.41768731589839997,38.350965146155886,True,5.488485987217126,41.485146858455884,6.843570462301263,-1.5725753373916291,0.0006609418488565606,0.5015824698823494,61.485147936541374,True,16.387330638349198,-11.030400061464764,5.681852832376913,1.6192543452011194,0.00014054724177237917,0.924225744166997,38.51522125252384,True,5.392681310540735,50.802275623535074,6.021823746348474,-1.6139597673871013,-0.0008434715645810407,0.049946484087800405,37.5712140776302,True,16.69484559965447,-19.044070339131057,5.399608051051216,1.4824886667205348,-0.0015360370047214286,-0.16646817840289901,36.92744464044903,33.467357391060155,12.056504367458203,41.89621534487661,21.373928846792513,49.74684404838412,45.057840620979356,8.760965554866214,54.170509789399894,16.77954108246631,53.63457357924921,9.317621314538338,61.55784783694052,62.802564407895396,8.019568365602899,70.75486528822287
8,0.8,True,5.511288473578939,28.729700859952512,7.046013536849394,-1.5655126784298,0.0009916967641014182,0.435540794974164,56.72970198308231,True,16.17385799249481,-1.5367414633471141,7.41239872020187,1.668680848355235,0.006435137819963149,0.14442767048968783,37.96467289885144,True,5.487268509422129,40.80079089517899,6.893728709289498,-1.5721230171802159,0.0005987350692543825,0.39677968282174,60.80079222814562,True,16.359808279627455,-10.462881748228718,5.774275406793613,1.6193342020754942,-0.0013864201643169888,1.0488330239772887,38.11347625947422,True,5.3666971175912535,50.200654119566316,6.026818394757254,-1.6144676910967977,0.0004643744706811906,0.02655646480448418,36.990375150955124,True,16.742466325531556,-18.506213538935402,5.382961233210926,1.4816592669427942,0.0028753513568039735,-0.038393552425707037,36.41350864988623,32.08968556491847,12.071113933569764,40.66631177622746,21.471440113246874,48.55276475177554,43.665430731746646,8.928076942694375,52.85407106249164,16.978995787754044,52.40397173826774,9.400636473011671,60.36555518528607,61.65154561731716,8.052429041940572,69.64224140932852
9,0.9,True,5.5150113220475685,28.025109341401567,7.08956761634681,-1.5648139275473691,0.0008876006101540975,0.32572518763005903,56.02511135246222,True,16.101417891052236,-0.7990498071820923,7.426841487250839,1.6734508290893366,0.006281311414750193,-0.10482004296811998,37.58346281265203,True,5.486353925330662,40.11141863093509,6.933406677571671,-1.5717102654665982,0.0005408571066843899,0.3074581883499645,60.11142017985338,True,16.33179217733961,-9.886134262107094,5.879158709191342,1.6185336448896643,-0.0023555993032037697,1.1197759645644563,37.709549539759585,True,5.340385544802248,49.598546902559896,6.029474041237703,-1.6141878210366019,0.0015048029855709117,-0.0006389029177058174,36.4096661900847,True,16.79038494486746,-17.97005449321906,5.379121877968355,1.4832070574313478,0.006707009212169367,0.08248065968803568,35.90177785710457,30.706744449178334,12.086343263727493,39.42416948568465,21.57414430208706,47.357039038645304,42.265186747754264,9.090004191567902,51.53365474401011,17.184821137537227,51.16032472698634,9.488251135503146,59.17126530303785,60.49163837278565,8.096917538755733,68.53187857372039
10,1.0,True,5.519252559146452,27.316165266191536,7.122140135109816,-1.5641846570931692,0.000725141124226613,0.23151818954154074,55.316168616577635,True,16.025311850820447,-0.06027540629387795,7.416359482954027,1.6781158595102774,0.006469059600485905,-0.33419013005432496,37.20932331901512,True,5.4857202545699515,39.41807825274605,6.964152496406668,-1.5713352672390883,0.0004932738910788402,0.23134560537217444,59.41807996864744,True,16.303737308710286,-9.298888150476888,5.991136305647788,1.6171487506737847,-0.002853601722664089,1.1442557739335795,37.30331769413901,True,5.314230965193367,48.996167030631,6.029410150945932,-1.6132805039827343,0.0023133182544649404,-0.030278430910433425,35.829473832423254,True,16.83744005961575,-17.434204385487053,5.387369943937159,1.4868148394302394,0.009876459062810167,0.1973933869777302,35.39146391694647,29.323144199322883,12.101959442569083,38.17024034531427,21.680971158139695,46.159473050043104,40.861025423305094,9.242807266874166,50.212167831171854,17.392899712284017,49.90363021380733,9.579623855528803,57.97450805060627,59.32185691836199,8.152803742881588,67.42238941417882
11,1.1,True,5.523961448653015,26.6039668195483,7.145291954063969,-1.563668201422722,0.0004896817417974365,0.1506555539327898,54.60397207695932,True,15.94587252272884,0.6770937502053447,7.382940469948594,1.6829135466616632,0.006943822689447128,-0.5471164673251979,36.84383129873661,True,5.485344928244138,38.721663104244655,6.987287056943885,-1.5709917437790915,0.0004586245501418437,0.16649817420090943,58.721664932966064,True,16.275976883011232,-8.700418016641024,6.105561883041146,1.6154391189855335,-0.0029710811938351753,1.1292158539897772,36.89499536322112,True,5.28862321715675,48.393770059420326,6.026382307854888,-1.6118857095261503,0.0029226995241196725,-0.061304134589471454,35.25020415430764,True,16.882630829038284,-16.897366101189654,5.4071092826349325,1.4921356533009904,0.01233035910499492,0.30691782874228213,34.881830177078484,27.94313829171243,12.117757815858193,36.905357667450296,21.79107407438975,44.95981912745848,39.45645568077907,9.38332008545054,48.892311877835304,17.599407808012586,48.63426277655602,9.674107317162175,56.774770238719555,58.14179437068684,8.219366576021272,66.31254386349298
12,1.2000000000000002,True,5.529054659208545,25.88945577674046,7.160357509457248,-1.5633183095217502,0.0001718642611403547,0.08124783434376762,53.889463609192546,True,15.863270356133187,1.410752377839309,7.328228823216074,1.6880401296166698,0.007662398539520634,-0.746297640918604,36.488199875425046,True,5.48520838478857,38.02293441189172,7.003936874363976,-1.570671289640771,0.0004378549438963097,0.1112526289404169,58.02293629728307,True,16.24872900282262,-8.090470140096087,6.218483468440123,1.6136251069766834,-0.0027900929156177774,1.0811477016880784,36.485072311365656,True,5.263868151432946,47.791640485387234,6.020251894395941,-1.6101243790558173,0.003362614990103613,-0.09290849872915169,34.672271507009064,True,16.925119666545534,-16.358327135408096,5.437801065509161,1.4988028132184745,0.014044883252271122,0.41103816159624357,34.37218260646733,26.57071572543612,12.133557857671121,35.63070001202387,21.9037900577865,43.757804545514865,38.054645492707714,9.509038211282478,47.576613044035454,17.800778373602988,47.3529244658673,9.771213325337346,55.571514084198746,56.95153602742554,8.295478504878501,65.20125100523613
13,1.3,True,5.534409137017586,25.173440046326803,7.168482292891625,-1.5631952485664637,-0.000226648126217642,0.021741327890140657,53.173451179597336,True,15.77754812122895,2.138544295420956,7.253599059124213,1.6936553105998982,0.008588269799338036,-0.9336642778116436,36.14332303376083,True,5.485295960021786,37.3225407299304,7.015062137258018,-1.5703646188020532,0.0004310941776356293,0.06418500199246427,57.32254261582717,True,16.22210413809595,-7.469192035660628,6.326598238608931,1.6118900923095654,-0.0023783760953166614,1.005890332730505,36.07425332168259,True,5.2401977762327485,47.190080810826466,6.010961044523026,-1.6081000001293877,0.003659584588577616,-0.12448799134610368,34.09608993207822,True,16.964234497460925,-15.815955644377285,5.478904881668785,1.5064401413298898,0.015025144415621906,0.5092206436044018,33.861864029000145,25.209686997362162,12.149199954091301,34.34775471084057,22.01860646993454,42.55316048026685,36.65847868711203,9.618015775601414,46.267447462466606,17.99367368392985,46.06059459013617,9.870583588004662,54.36419618525244,55.75157733595932,8.37969093762341,64.08754689356716
14,1.4000000000000001,True,5.539857904017625,24.456612525389453,7.170656425680638,-1.5633577208744145,-0.0006868281871808387,-0.02911466455337883,52.45662766792542,True,15.688655164672248,2.8584366730579784,7.160232631343049,1.6998848971734966,0.009688741658435215,-1.1103582188113676,35.80981774355102,True,5.485598805851874,36.62103458157508,7.021480637457264,-1.5700622035577407,0.00043811903559853047,0.02407543168991757,56.621036413000375,True,16.19611308025779,-6.837066322182565,6.427187271881981,1.6103853893080273,-0.0017881767209403394,0.9084840698192788,35.663402226849925,True,5.217779883676059,46.58940288973976,5.998512245388416,-1.60590023808928,0.003837158314120331,-0.15560241141340422,33.52206676875556,True,16.99947030477418,-15.269199368778436,5.5298269460292255,1.5146722750385426,0.015303510360180817,0.6004814770712104,33.35025130600603,23.86376512594157,12.164543066254037,33.05828353372452,22.13513369201697,41.34565088405774,35.27060215807874,9.708773963112375,44.967061671791946,18.174966982000463,44.758481321236026,9.971965388141765,53.152287028086725,54.54274848435539,8.470315846866447,62.97058759894295
15,1.5,True,5.54519182356132,23.739566721375613,7.167744959225301,-1.5638502217697892,-0.00116775324797424,-0.07229944285744595,51.73958645772689,True,15.596481239386764,3.5685023607566335,7.049196809461912,1.7068222615914346,0.010933744174639975,-1.2767211679269395,35.48806404897981,True,5.4861142690150935,35.91888670703611,7.023888180626256,-1.569754579125205,0.00045856883480673905,-0.010121769054506142,55.918888431082614,True,16.17067509440387,-6.194851193776115,6.5180356788639084,1.609236094641957,-0.0010574852320036532,0.7931064679639921,35.253491350514196,True,5.196727083961829,45.98992122095835,5.982952004247076,-1.6035985139758056,0.003916180056251597,-0.1859400641134457,32.95059809281053,True,17.030489643476688,-14.717087368223504,5.589875093736347,1.5231348514343992,0.014936808885324766,0.6834570678931584,32.83675533988767,22.53664252635955,12.179463266932592,31.764292384026305,22.253083000605688,40.13510071968468,33.89346378916718,9.78022347464242,43.677587669260724,18.341733065323584,43.44797762853572,10.075191369075133,51.935291212592986,53.32614749739115,8.565500012950613,61.84964695260576
16,1.6,True,5.5501705744529835,23.0228095169859,7.160515014939556,-1.564687237515468,-0.0016077696381990962,-0.1085591140835005,51.022834183267086,True,15.500889308891534,4.266910507479934,6.921524692669218,1.7145296730465691,0.01229711792788035,-1.4322932595276427,35.17824319861706,True,5.486845980797181,35.21649827010304,7.022876003720805,-1.5694324855033248,0.0004920016614601152,-0.039303762791196135,55.21649983691933,True,16.145626086437485,-5.543529124205822,6.5973463256603075,1.6085468219947499,-0.00021220201878424625,0.6630820479957726,34.84555720137996,True,5.1771052120515115,45.39194786955047,5.964357997835731,-1.6012554822441512,0.0039150811482655395,-0.21529041366652849,32.382065657192754,True,17.05712172722971,-14.158734641221377,5.658220800525663,1.531484341031197,0.014002564516739544,0.7564870129970473,32.32082394380523,21.232064218692756,12.193853181503252,30.46800585646665,22.37224906889781,38.92142277488205,32.52934131600671,9.83160268111313,42.401052063714936,18.49124815921702,42.13062338163539,10.180162763665328,50.712768667230335,52.10308308299344,8.663289814129415,60.724118601258056
17,1.7000000000000002,True,5.554544969794713,22.306771377319347,7.1496591035312065,-1.5658384833789567,-0.0019348737059710788,-0.13845904551861873,50.30680094742268,True,15.40174611403771,4.951925593172558,6.778295366716454,1.723041153585218,0.013761233286946421,-1.5758668971570495,34.88037331726502,True,5.487803789328196,34.51421132288047,7.018945627441686,-1.569086958837119,0.0005378435708912353,-0.06424101579235798,54.514212687181164,True,16.120726692361664,-4.884264529690317,6.663654530459885,1.6084068249738575,0.0007315885057865783,0.5209472494474005,34.4406626764527,True,5.158941090272498,44.79578872306065,5.942828956469079,-1.5989203876882678,0.0038502063627144797,-0.2435222817291883,31.816835038787882,True,17.07935958790154,-13.593349724701886,5.733869501825367,1.5394073012121288,0.012594477340377153,0.8177254862078703,31.801947707051816,19.953897929144023,12.207622389706009,29.17184652864122,22.492496606791928,37.70464224895283,31.180362249059243,9.862432215488846,41.139378749175656,18.620999532341237,40.80807455599268,10.286835495463418,49.48435708158996,50.87502761456098,8.761686022814379,59.59352201230095
